"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedALA_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MAX"
"321","-0.12891508564352988","-0.12891508564352988","-0.12891508564352988","-0.23351892381906508","-0.23351892381906508","-0.23351892381906508","-0.24205721784383058","-0.24205721784383058","-0.24205721784383058","-0.2153139516711235","-0.2153139516711235","-0.2153139516711235"
"322","-0.15070166029036045","-0.15070166029036045","-0.15070166029036045","-0.23335059136152267","-0.23335059136152267","-0.23335059136152267","-0.24197136517614126","-0.24197136517614126","-0.24197136517614126","-0.22050410956144334","-0.22050410956144334","-0.22050410956144334"
"323","-0.14887022450566292","-0.14887022450566292","-0.14887022450566292","-0.23014677911996842","-0.23014677911996842","-0.23014677911996842","-0.2420317639131099","-0.2420317639131099","-0.2420317639131099","-0.221342633664608","-0.221342633664608","-0.221342633664608"
"324","-0.143313959101215","-0.143313959101215","-0.143313959101215","-0.23135380446910858","-0.23135380446910858","-0.23135380446910858","-0.24222555542364715","-0.24222555542364715","-0.24222555542364715","-0.22041238993406295","-0.22041238993406295","-0.22041238993406295"
"325","-0.13016691636294125","-0.13016691636294125","-0.13016691636294125","-0.2324792668223381","-0.2324792668223381","-0.2324792668223381","-0.24102853089571","-0.24102853089571","-0.24102853089571","-0.2175791785120964","-0.2175791785120964","-0.2175791785120964"
"326","-0.14869522743938432","-0.14869522743938432","-0.14869522743938432","-0.23333702832460404","-0.23333702832460404","-0.23333702832460404","-0.24207861362956465","-0.24207861362956465","-0.24207861362956465","-0.21916450709104537","-0.21916450709104537","-0.21916450709104537"
"327","-0.13764957133680583","-0.13764957133680583","-0.13764957133680583","-0.23305641114711761","-0.23305641114711761","-0.23305641114711761","-0.242346163187176","-0.242346163187176","-0.242346163187176","-0.21850987523794174","-0.21850987523794174","-0.21850987523794174"
"328","-0.1307354424148798","-0.1307354424148798","-0.1307354424148798","-0.23388338088989258","-0.23388338088989258","-0.23388338088989258","-0.241475510597229","-0.241475510597229","-0.241475510597229","-0.2211901754140854","-0.2211901754140854","-0.2211901754140854"
"329","-0.13543278016149998","-0.13543278016149998","-0.13543278016149998","-0.23459206223487855","-0.23459206223487855","-0.23459206223487855","-0.2422310508787632","-0.2422310508787632","-0.2422310508787632","-0.2195662662386894","-0.2195662662386894","-0.2195662662386894"
"330","-0.15120767364278437","-0.15120767364278437","-0.15120767364278437","-0.2336689457297325","-0.2336689457297325","-0.2336689457297325","-0.24227329720743002","-0.24227329720743002","-0.24227329720743002","-0.21332869082689285","-0.21332869082689285","-0.21332869082689285"
"331","-0.14773731380701066","-0.14773731380701066","-0.14773731380701066","-0.23419620841741562","-0.23419620841741562","-0.23419620841741562","-0.24240281665697694","-0.24240281665697694","-0.24240281665697694","-0.21991466879844665","-0.21991466879844665","-0.21991466879844665"
"332","-0.1532344628125429","-0.1532344628125429","-0.1532344628125429","-0.23364251405000686","-0.23364251405000686","-0.23364251405000686","-0.24174891291186212","-0.24174891291186212","-0.24174891291186212","-0.22025268226861955","-0.22025268226861955","-0.22025268226861955"
"333","-0.09084252552129328","-0.09084252552129328","-0.09084252552129328","-0.23255835473537445","-0.23255835473537445","-0.23255835473537445","-0.2425269193481654","-0.2425269193481654","-0.2425269193481654","-0.2217643141746521","-0.2217643141746521","-0.2217643141746521"
"334","-0.1260893682949245","-0.1260893682949245","-0.1260893682949245","-0.23089026361703874","-0.23089026361703874","-0.23089026361703874","-0.24222800824791194","-0.24222800824791194","-0.24222800824791194","-0.2215133398771286","-0.2215133398771286","-0.2215133398771286"
"335","-0.11689631547778845","-0.11689631547778845","-0.11689631547778845","-0.2320866972208023","-0.2320866972208023","-0.2320866972208023","-0.24266473324969412","-0.24266473324969412","-0.24266473324969412","-0.22238361090421677","-0.22238361090421677","-0.22238361090421677"
"336","-0.15100884940475226","-0.15100884940475226","-0.15100884940475226","-0.233216692507267","-0.233216692507267","-0.233216692507267","-0.24256681175902486","-0.24256681175902486","-0.24256681175902486","-0.22228693217039108","-0.22228693217039108","-0.22228693217039108"
"337","-0.11774726435542107","-0.11774726435542107","-0.11774726435542107","-0.2344286859035492","-0.2344286859035492","-0.2344286859035492","-0.24223830099217594","-0.24223830099217594","-0.24223830099217594","-0.2194889336824417","-0.2194889336824417","-0.2194889336824417"
"338","-0.12706008937675506","-0.12706008937675506","-0.12706008937675506","-0.23454200178384782","-0.23454200178384782","-0.23454200178384782","-0.24253687765449286","-0.24253687765449286","-0.24253687765449286","-0.21432971060276032","-0.21432971060276032","-0.21432971060276032"
"339","-0.13981396555900574","-0.13981396555900574","-0.13981396555900574","-0.2333852842450142","-0.2333852842450142","-0.2333852842450142","-0.24244824317283928","-0.24244824317283928","-0.24244824317283928","-0.21433533132076263","-0.21433533132076263","-0.21433533132076263"
"340","-0.09223479349166155","-0.09223479349166155","-0.09223479349166155","-0.23070194125175475","-0.23070194125175475","-0.23070194125175475","-0.2423232305329293","-0.2423232305329293","-0.2423232305329293","-0.2216840460896492","-0.2216840460896492","-0.2216840460896492"
"341","-0.1486166276037693","-0.1486166276037693","-0.1486166276037693","-0.23161634504795076","-0.23161634504795076","-0.23161634504795076","-0.24262392306700348","-0.24262392306700348","-0.24262392306700348","-0.21779139637947081","-0.21779139637947081","-0.21779139637947081"
"342","-0.16013593953102828","-0.16013593953102828","-0.16013593953102828","-0.2338971361517906","-0.2338971361517906","-0.2338971361517906","-0.24247341887094082","-0.24247341887094082","-0.24247341887094082","-0.20876699090003967","-0.20876699090003967","-0.20876699090003967"
"343","-0.16490087546408178","-0.16490087546408178","-0.16490087546408178","-0.2319929525256157","-0.2319929525256157","-0.2319929525256157","-0.24236983605660498","-0.24236983605660498","-0.24236983605660498","-0.21098782271146774","-0.21098782271146774","-0.21098782271146774"
"344","-0.140097863599658","-0.140097863599658","-0.140097863599658","-0.23351845741271973","-0.23351845741271973","-0.23351845741271973","-0.24254453051835298","-0.24254453051835298","-0.24254453051835298","-0.21443237215280533","-0.21443237215280533","-0.21443237215280533"
"345","-0.1560739966109395","-0.1560739966109395","-0.1560739966109395","-0.22843734920024872","-0.22843734920024872","-0.22843734920024872","-0.24268836374394595","-0.24268836374394595","-0.24268836374394595","-0.21326229870319366","-0.21326229870319366","-0.21326229870319366"
"346","-0.13024053126573562","-0.13024053126573562","-0.13024053126573562","-0.23372306078672409","-0.23372306078672409","-0.23372306078672409","-0.24246252425946296","-0.24246252425946296","-0.24246252425946296","-0.22108287513256072","-0.22108287513256072","-0.22108287513256072"
"347","-0.12153147980570793","-0.12153147980570793","-0.12153147980570793","-0.2341420754790306","-0.2341420754790306","-0.2341420754790306","-0.24249724042601883","-0.24249724042601883","-0.24249724042601883","-0.2227131187915802","-0.2227131187915802","-0.2227131187915802"
"348","-0.15400628792122006","-0.15400628792122006","-0.15400628792122006","-0.23151469677686692","-0.23151469677686692","-0.23151469677686692","-0.24257595520466566","-0.24257595520466566","-0.24257595520466566","-0.22189583480358124","-0.22189583480358124","-0.22189583480358124"
"349","-0.16241939021274449","-0.16241939021274449","-0.16241939021274449","-0.231573224067688","-0.231573224067688","-0.231573224067688","-0.24263054197654127","-0.24263054197654127","-0.24263054197654127","-0.22021999657154084","-0.22021999657154084","-0.22021999657154084"
"350","-0.1431087713688612","-0.1431087713688612","-0.1431087713688612","-0.23480924367904663","-0.23480924367904663","-0.23480924367904663","-0.24265430620871484","-0.24265430620871484","-0.24265430620871484","-0.221415214240551","-0.221415214240551","-0.221415214240551"
"351","-0.13677004957571626","-0.13677004957571626","-0.13677004957571626","-0.2331281304359436","-0.2331281304359436","-0.2331281304359436","-0.24260972603224218","-0.24260972603224218","-0.24260972603224218","-0.22239646911621094","-0.22239646911621094","-0.22239646911621094"
"352","-0.12965815551579","-0.12965815551579","-0.12965815551579","-0.23163388073444366","-0.23163388073444366","-0.23163388073444366","-0.24270460072439165","-0.24270460072439165","-0.24270460072439165","-0.2231036439538002","-0.2231036439538002","-0.2231036439538002"
"353","-0.1379560150206089","-0.1379560150206089","-0.1379560150206089","-0.2336752086877823","-0.2336752086877823","-0.2336752086877823","-0.24239943851716816","-0.24239943851716816","-0.24239943851716816","-0.22185806781053544","-0.22185806781053544","-0.22185806781053544"
"354","-0.10169851165264845","-0.10169851165264845","-0.10169851165264845","-0.23355316370725632","-0.23355316370725632","-0.23355316370725632","-0.24283663525711746","-0.24283663525711746","-0.24283663525711746","-0.21980539560317994","-0.21980539560317994","-0.21980539560317994"
"355","-0.13211567476391792","-0.13211567476391792","-0.13211567476391792","-0.23375574499368668","-0.23375574499368668","-0.23375574499368668","-0.24269728038925678","-0.24269728038925678","-0.24269728038925678","-0.22116079479455947","-0.22116079479455947","-0.22116079479455947"
"356","-0.14354455980937927","-0.14354455980937927","-0.14354455980937927","-0.23430426567792892","-0.23430426567792892","-0.23430426567792892","-0.24274109706748276","-0.24274109706748276","-0.24274109706748276","-0.2211756020784378","-0.2211756020784378","-0.2211756020784378"
"357","-0.14842146802693607","-0.14842146802693607","-0.14842146802693607","-0.23200034946203232","-0.23200034946203232","-0.23200034946203232","-0.2422207737574354","-0.2422207737574354","-0.2422207737574354","-0.2210041031241417","-0.2210041031241417","-0.2210041031241417"
"358","-0.09561224421486259","-0.09561224421486259","-0.09561224421486259","-0.23198250830173492","-0.23198250830173492","-0.23198250830173492","-0.24275522334501148","-0.24275522334501148","-0.24275522334501148","-0.2193015456199646","-0.2193015456199646","-0.2193015456199646"
"359","-0.13687940165400506","-0.13687940165400506","-0.13687940165400506","-0.23223373144865037","-0.23223373144865037","-0.23223373144865037","-0.2415974866133183","-0.2415974866133183","-0.2415974866133183","-0.22189075052738189","-0.22189075052738189","-0.22189075052738189"
"360","-0.11802425123751163","-0.11802425123751163","-0.11802425123751163","-0.23302422910928727","-0.23302422910928727","-0.23302422910928727","-0.24291020394302903","-0.24291020394302903","-0.24291020394302903","-0.22058587819337844","-0.22058587819337844","-0.22058587819337844"
"361","-0.14163026344031096","-0.14163026344031096","-0.14163026344031096","-0.23194653838872908","-0.23194653838872908","-0.23194653838872908","-0.24307170500978828","-0.24307170500978828","-0.24307170500978828","-0.21944929361343385","-0.21944929361343385","-0.21944929361343385"
"362","-0.13455866537988187","-0.13455866537988187","-0.13455866537988187","-0.23397855162620546","-0.23397855162620546","-0.23397855162620546","-0.24272338546579703","-0.24272338546579703","-0.24272338546579703","-0.21173126995563507","-0.21173126995563507","-0.21173126995563507"
"363","-0.1380281152203679","-0.1380281152203679","-0.1380281152203679","-0.23223335593938826","-0.23223335593938826","-0.23223335593938826","-0.24311916057486088","-0.24311916057486088","-0.24311916057486088","-0.2181950882077217","-0.2181950882077217","-0.2181950882077217"
"364","-0.13512910678982734","-0.13512910678982734","-0.13512910678982734","-0.23259596824645995","-0.23259596824645995","-0.23259596824645995","-0.24296909412369133","-0.24296909412369133","-0.24296909412369133","-0.22260110080242157","-0.22260110080242157","-0.22260110080242157"
"365","-0.1448396436870098","-0.1448396436870098","-0.1448396436870098","-0.23327083736658097","-0.23327083736658097","-0.23327083736658097","-0.24296791173983365","-0.24296791173983365","-0.24296791173983365","-0.22328599989414216","-0.22328599989414216","-0.22328599989414216"
"366","-0.12965909019112587","-0.12965909019112587","-0.12965909019112587","-0.23116674423217773","-0.23116674423217773","-0.23116674423217773","-0.24301928251516075","-0.24301928251516075","-0.24301928251516075","-0.22012196630239486","-0.22012196630239486","-0.22012196630239486"
"367","-0.142719803750515","-0.142719803750515","-0.142719803750515","-0.2323945567011833","-0.2323945567011833","-0.2323945567011833","-0.24098205855116248","-0.24098205855116248","-0.24098205855116248","-0.22255924940109253","-0.22255924940109253","-0.22255924940109253"
"368","-0.13297886364161968","-0.13297886364161968","-0.13297886364161968","-0.23523965179920198","-0.23523965179920198","-0.23523965179920198","-0.2428131936583668","-0.2428131936583668","-0.2428131936583668","-0.2230694606900215","-0.2230694606900215","-0.2230694606900215"
"369","-0.15146434679627419","-0.15146434679627419","-0.15146434679627419","-0.23566848486661912","-0.23566848486661912","-0.23566848486661912","-0.24295500870794057","-0.24295500870794057","-0.24295500870794057","-0.21222516894340515","-0.21222516894340515","-0.21222516894340515"
"370","-0.12017567940056324","-0.12017567940056324","-0.12017567940056324","-0.23147409707307814","-0.23147409707307814","-0.23147409707307814","-0.24291662801988423","-0.24291662801988423","-0.24291662801988423","-0.21607302725315095","-0.21607302725315095","-0.21607302725315095"
"371","-0.14447243958711625","-0.14447243958711625","-0.14447243958711625","-0.23429943472146988","-0.23429943472146988","-0.23429943472146988","-0.24271019066218286","-0.24271019066218286","-0.24271019066218286","-0.21941948533058167","-0.21941948533058167","-0.21941948533058167"
"372","-0.14314930038526655","-0.14314930038526655","-0.14314930038526655","-0.2352260321378708","-0.2352260321378708","-0.2352260321378708","-0.242816906736698","-0.242816906736698","-0.242816906736698","-0.21254801452159883","-0.21254801452159883","-0.21254801452159883"
"373","-0.14550596214830874","-0.14550596214830874","-0.14550596214830874","-0.23554734140634537","-0.23554734140634537","-0.23554734140634537","-0.24290957287885248","-0.24290957287885248","-0.24290957287885248","-0.2087234824895859","-0.2087234824895859","-0.2087234824895859"
"374","-0.1340356484055519","-0.1340356484055519","-0.1340356484055519","-0.23519299030303956","-0.23519299030303956","-0.23519299030303956","-0.2429590431158431","-0.2429590431158431","-0.2429590431158431","-0.21953559964895247","-0.21953559964895247","-0.21953559964895247"
"375","-0.12565400525927545","-0.12565400525927545","-0.12565400525927545","-0.23340923339128494","-0.23340923339128494","-0.23340923339128494","-0.24297584207961337","-0.24297584207961337","-0.24297584207961337","-0.22154052704572677","-0.22154052704572677","-0.22154052704572677"
"376","-0.10803189473226667","-0.10803189473226667","-0.10803189473226667","-0.22740092277526855","-0.22740092277526855","-0.22740092277526855","-0.24300601620052475","-0.24300601620052475","-0.24300601620052475","-0.19883142188191413","-0.19883142188191413","-0.19883142188191413"
"377","-0.13563272580504418","-0.13563272580504418","-0.13563272580504418","-0.23169170767068864","-0.23169170767068864","-0.23169170767068864","-0.24225854605901986","-0.24225854605901986","-0.24225854605901986","-0.22206539362668992","-0.22206539362668992","-0.22206539362668992"
"378","-0.1256591986864805","-0.1256591986864805","-0.1256591986864805","-0.2344500780105591","-0.2344500780105591","-0.2344500780105591","-0.24274251401075161","-0.24274251401075161","-0.24274251401075161","-0.22058065086603165","-0.22058065086603165","-0.22058065086603165"
"379","-0.11900955773890018","-0.11900955773890018","-0.11900955773890018","-0.23423805087804794","-0.23423805087804794","-0.23423805087804794","-0.24279714011063333","-0.24279714011063333","-0.24279714011063333","-0.2173328310251236","-0.2173328310251236","-0.2173328310251236"
"380","-0.15354010686278344","-0.15354010686278344","-0.15354010686278344","-0.2313670337200165","-0.2313670337200165","-0.2313670337200165","-0.24275756527786144","-0.24275756527786144","-0.24275756527786144","-0.22119940668344498","-0.22119940668344498","-0.22119940668344498"
"381","-0.15961291491985322","-0.15961291491985322","-0.15961291491985322","-0.22108228355646134","-0.22108228355646134","-0.22108228355646134","-0.24282162629679077","-0.24282162629679077","-0.24282162629679077","-0.2199070081114769","-0.2199070081114769","-0.2199070081114769"
"382","-0.1254080630838871","-0.1254080630838871","-0.1254080630838871","-0.23292250335216522","-0.23292250335216522","-0.23292250335216522","-0.24069091316778213","-0.24069091316778213","-0.24069091316778213","-0.21955240070819854","-0.21955240070819854","-0.21955240070819854"
"383","-0.1447517910040915","-0.1447517910040915","-0.1447517910040915","-0.23325841426849364","-0.23325841426849364","-0.23325841426849364","-0.2427020939067006","-0.2427020939067006","-0.2427020939067006","-0.21710992157459258","-0.21710992157459258","-0.21710992157459258"
"384","-0.13639443516731262","-0.13639443516731262","-0.13639443516731262","-0.23271959275007248","-0.23271959275007248","-0.23271959275007248","-0.2431041595787974","-0.2431041595787974","-0.2431041595787974","-0.22277800142765045","-0.22277800142765045","-0.22277800142765045"
"385","-0.06671401578933","-0.06671401578933","-0.06671401578933","-0.2327182561159134","-0.2327182561159134","-0.2327182561159134","-0.2429683957947418","-0.2429683957947418","-0.2429683957947418","-0.22207436263561248","-0.22207436263561248","-0.22207436263561248"
"386","-0.12921710503287615","-0.12921710503287615","-0.12921710503287615","-0.23638843297958373","-0.23638843297958373","-0.23638843297958373","-0.24288579940039198","-0.24288579940039198","-0.24288579940039198","-0.20811779648065568","-0.20811779648065568","-0.20811779648065568"
"387","-0.13709000451490283","-0.13709000451490283","-0.13709000451490283","-0.23461652547121048","-0.23461652547121048","-0.23461652547121048","-0.24309293478145264","-0.24309293478145264","-0.24309293478145264","-0.2068683087825775","-0.2068683087825775","-0.2068683087825775"
"388","-0.15560884922742843","-0.15560884922742843","-0.15560884922742843","-0.22908371388912202","-0.22908371388912202","-0.22908371388912202","-0.24315387754468248","-0.24315387754468248","-0.24315387754468248","-0.22159265726804733","-0.22159265726804733","-0.22159265726804733"
"389","-0.13426190093159676","-0.13426190093159676","-0.13426190093159676","-0.2267642691731453","-0.2267642691731453","-0.2267642691731453","-0.243031764915213","-0.243031764915213","-0.243031764915213","-0.21378829777240754","-0.21378829777240754","-0.21378829777240754"
"390","-0.161153145134449","-0.161153145134449","-0.161153145134449","-0.23421897143125534","-0.23421897143125534","-0.23421897143125534","-0.24308958906913175","-0.24308958906913175","-0.24308958906913175","-0.22253172248601913","-0.22253172248601913","-0.22253172248601913"
"391","-0.1258546680212021","-0.1258546680212021","-0.1258546680212021","-0.2365761384367943","-0.2365761384367943","-0.2365761384367943","-0.2432385578402318","-0.2432385578402318","-0.2432385578402318","-0.21956951469182967","-0.21956951469182967","-0.21956951469182967"
"392","-0.12471909178420901","-0.12471909178420901","-0.12471909178420901","-0.23307986706495284","-0.23307986706495284","-0.23307986706495284","-0.24306545202853158","-0.24306545202853158","-0.24306545202853158","-0.22312111407518387","-0.22312111407518387","-0.22312111407518387"
"393","-0.15140930749475956","-0.15140930749475956","-0.15140930749475956","-0.23500035107135772","-0.23500035107135772","-0.23500035107135772","-0.24264274220913648","-0.24264274220913648","-0.24264274220913648","-0.22335077673196793","-0.22335077673196793","-0.22335077673196793"
"394","-0.16084997951984406","-0.16084997951984406","-0.16084997951984406","-0.236702162027359","-0.236702162027359","-0.236702162027359","-0.24324719221331179","-0.24324719221331179","-0.24324719221331179","-0.21683051139116288","-0.21683051139116288","-0.21683051139116288"
"395","-0.11663703564554453","-0.11663703564554453","-0.11663703564554453","-0.22881514430046082","-0.22881514430046082","-0.22881514430046082","-0.2433121396927163","-0.2433121396927163","-0.2433121396927163","-0.20474108532071114","-0.20474108532071114","-0.20474108532071114"
"396","-0.1360170617699623","-0.1360170617699623","-0.1360170617699623","-0.23376063555479049","-0.23376063555479049","-0.23376063555479049","-0.24308233003830537","-0.24308233003830537","-0.24308233003830537","-0.22193600237369537","-0.22193600237369537","-0.22193600237369537"
"397","-0.13234983533620834","-0.13234983533620834","-0.13234983533620834","-0.22803919464349748","-0.22803919464349748","-0.22803919464349748","-0.243300998758059","-0.243300998758059","-0.243300998758059","-0.21740226447582245","-0.21740226447582245","-0.21740226447582245"
"398","-0.12983886562287808","-0.12983886562287808","-0.12983886562287808","-0.23531534224748613","-0.23531534224748613","-0.23531534224748613","-0.24266252557281404","-0.24266252557281404","-0.24266252557281404","-0.22375139743089675","-0.22375139743089675","-0.22375139743089675"
"399","-0.15599115835502744","-0.15599115835502744","-0.15599115835502744","-0.2365953430533409","-0.2365953430533409","-0.2365953430533409","-0.2430782656185329","-0.2430782656185329","-0.2430782656185329","-0.22401976436376572","-0.22401976436376572","-0.22401976436376572"
"400","-0.1352910079061985","-0.1352910079061985","-0.1352910079061985","-0.23613955378532409","-0.23613955378532409","-0.23613955378532409","-0.24320429881336167","-0.24320429881336167","-0.24320429881336167","-0.2225871980190277","-0.2225871980190277","-0.2225871980190277"
"401","-0.12526190928183495","-0.12526190928183495","-0.12526190928183495","-0.22704260051250458","-0.22704260051250458","-0.22704260051250458","-0.2430791736813262","-0.2430791736813262","-0.2430791736813262","-0.2203414335846901","-0.2203414335846901","-0.2203414335846901"
"402","-0.14670913554728032","-0.14670913554728032","-0.14670913554728032","-0.23491688817739487","-0.23491688817739487","-0.23491688817739487","-0.2430797845008783","-0.2430797845008783","-0.2430797845008783","-0.22560264468193053","-0.22560264468193053","-0.22560264468193053"
"403","-0.13898531049489976","-0.13898531049489976","-0.13898531049489976","-0.23597099035978317","-0.23597099035978317","-0.23597099035978317","-0.24299467026721686","-0.24299467026721686","-0.24299467026721686","-0.22518074065446853","-0.22518074065446853","-0.22518074065446853"
"404","-0.1280391089618206","-0.1280391089618206","-0.1280391089618206","-0.23284505009651185","-0.23284505009651185","-0.23284505009651185","-0.24312104005366564","-0.24312104005366564","-0.24312104005366564","-0.22332853525877","-0.22332853525877","-0.22332853525877"
"405","-0.11607371922582388","-0.11607371922582388","-0.11607371922582388","-0.23135810047388078","-0.23135810047388078","-0.23135810047388078","-0.2430360664613545","-0.2430360664613545","-0.2430360664613545","-0.22572637349367142","-0.22572637349367142","-0.22572637349367142"
"406","-0.15124159753322602","-0.15124159753322602","-0.15124159753322602","-0.2324788361787796","-0.2324788361787796","-0.2324788361787796","-0.24321229851339013","-0.24321229851339013","-0.24321229851339013","-0.22566118389368056","-0.22566118389368056","-0.22566118389368056"
"407","-0.15536817647516726","-0.15536817647516726","-0.15536817647516726","-0.2346585735678673","-0.2346585735678673","-0.2346585735678673","-0.24311487954109906","-0.24311487954109906","-0.24311487954109906","-0.22289190888404847","-0.22289190888404847","-0.22289190888404847"
"408","-0.10241447612643242","-0.10241447612643242","-0.10241447612643242","-0.23158705234527588","-0.23158705234527588","-0.23158705234527588","-0.24309154476504774","-0.24309154476504774","-0.24309154476504774","-0.15232791854068636","-0.15232791854068636","-0.15232791854068636"
"409","-0.15188698889687657","-0.15188698889687657","-0.15188698889687657","-0.23512804508209229","-0.23512804508209229","-0.23512804508209229","-0.24241636376718817","-0.24241636376718817","-0.24241636376718817","-0.22284602820873262","-0.22284602820873262","-0.22284602820873262"
"410","-0.14463805183768272","-0.14463805183768272","-0.14463805183768272","-0.23440472334623336","-0.23440472334623336","-0.23440472334623336","-0.24311145208775997","-0.24311145208775997","-0.24311145208775997","-0.21488121300935745","-0.21488121300935745","-0.21488121300935745"
"411","-0.1585836835205555","-0.1585836835205555","-0.1585836835205555","-0.23428269773721694","-0.23428269773721694","-0.23428269773721694","-0.2432098735589534","-0.2432098735589534","-0.2432098735589534","-0.2273235186934471","-0.2273235186934471","-0.2273235186934471"
"412","-0.1397329468280077","-0.1397329468280077","-0.1397329468280077","-0.22616036236286163","-0.22616036236286163","-0.22616036236286163","-0.2433051760774106","-0.2433051760774106","-0.2433051760774106","-0.22375995963811873","-0.22375995963811873","-0.22375995963811873"
"413","-0.1429623294621706","-0.1429623294621706","-0.1429623294621706","-0.22416666895151138","-0.22416666895151138","-0.22416666895151138","-0.24304260187782348","-0.24304260187782348","-0.24304260187782348","-0.21622773855924607","-0.21622773855924607","-0.21622773855924607"
"414","-0.1496805466711521","-0.1496805466711521","-0.1496805466711521","-0.23574003875255584","-0.23574003875255584","-0.23574003875255584","-0.2432185968151316","-0.2432185968151316","-0.2432185968151316","-0.22304316461086274","-0.22304316461086274","-0.22304316461086274"
"415","-0.12652832306921483","-0.12652832306921483","-0.12652832306921483","-0.2210588201880455","-0.2210588201880455","-0.2210588201880455","-0.24336636625230312","-0.24336636625230312","-0.24336636625230312","-0.21902063488960266","-0.21902063488960266","-0.21902063488960266"
"416","-0.15832909448072313","-0.15832909448072313","-0.15832909448072313","-0.2332681506872177","-0.2332681506872177","-0.2332681506872177","-0.2432590032927692","-0.2432590032927692","-0.2432590032927692","-0.22302605956792831","-0.22302605956792831","-0.22302605956792831"
"417","-0.1383938178420067","-0.1383938178420067","-0.1383938178420067","-0.23601650893688203","-0.23601650893688203","-0.23601650893688203","-0.24175806129351257","-0.24175806129351257","-0.24175806129351257","-0.21899289935827254","-0.21899289935827254","-0.21899289935827254"
"418","-0.09920443557202815","-0.09920443557202815","-0.09920443557202815","-0.23524391800165176","-0.23524391800165176","-0.23524391800165176","-0.24317865984048695","-0.24317865984048695","-0.24317865984048695","-0.2254500210285187","-0.2254500210285187","-0.2254500210285187"
"419","-0.14597309855744242","-0.14597309855744242","-0.14597309855744242","-0.23689640015363694","-0.23689640015363694","-0.23689640015363694","-0.24324907287955283","-0.24324907287955283","-0.24324907287955283","-0.22202500849962234","-0.22202500849962234","-0.22202500849962234"
"420","-0.11481432653963566","-0.11481432653963566","-0.11481432653963566","-0.2113491415977478","-0.2113491415977478","-0.2113491415977478","-0.2431787086185068","-0.2431787086185068","-0.2431787086185068","-0.2238634556531906","-0.2238634556531906","-0.2238634556531906"
"421","-0.13191448301076888","-0.13191448301076888","-0.13191448301076888","-0.2337459608912468","-0.2337459608912468","-0.2337459608912468","-0.2419784750090912","-0.2419784750090912","-0.2419784750090912","-0.20923025608062745","-0.20923025608062745","-0.20923025608062745"
"422","-0.1532834617421031","-0.1532834617421031","-0.1532834617421031","-0.23467626571655273","-0.23467626571655273","-0.23467626571655273","-0.2431590471416712","-0.2431590471416712","-0.2431590471416712","-0.2223059743642807","-0.2223059743642807","-0.2223059743642807"
"423","-0.12862939871847628","-0.12862939871847628","-0.12862939871847628","-0.23692463636398314","-0.23692463636398314","-0.23692463636398314","-0.24293060204945505","-0.24293060204945505","-0.24293060204945505","-0.21893762201070785","-0.21893762201070785","-0.21893762201070785"
"424","-0.13446434654761105","-0.13446434654761105","-0.13446434654761105","-0.22957851588726044","-0.22957851588726044","-0.22957851588726044","-0.2427742447296623","-0.2427742447296623","-0.2427742447296623","-0.1866142749786377","-0.1866142749786377","-0.1866142749786377"
"425","-0.1367983527481556","-0.1367983527481556","-0.1367983527481556","-0.22451021522283554","-0.22451021522283554","-0.22451021522283554","-0.24324001194909214","-0.24324001194909214","-0.24324001194909214","-0.21141011267900467","-0.21141011267900467","-0.21141011267900467"
"426","-0.15729297921061516","-0.15729297921061516","-0.15729297921061516","-0.22704495042562484","-0.22704495042562484","-0.22704495042562484","-0.24331485512666404","-0.24331485512666404","-0.24331485512666404","-0.22067568004131316","-0.22067568004131316","-0.22067568004131316"
"427","-0.10481251366436481","-0.10481251366436481","-0.10481251366436481","-0.23513927757740022","-0.23513927757740022","-0.23513927757740022","-0.24339147247374057","-0.24339147247374057","-0.24339147247374057","-0.2231677919626236","-0.2231677919626236","-0.2231677919626236"
"428","-0.12918276973068715","-0.12918276973068715","-0.12918276973068715","-0.2371776059269905","-0.2371776059269905","-0.2371776059269905","-0.2433602897450328","-0.2433602897450328","-0.2433602897450328","-0.22422700971364976","-0.22422700971364976","-0.22422700971364976"
